SaleID,ProductID,ProductName,ProductCategory,EmployeeID,EmployeeName,VenderID,VenderName,CustomerID,CustomerName,SaleDate,SaleAmount,Quantity,Discount,PaymentMethod,PaymentMethodID
3758,1081,Smart Mirror,Accessories,2007,Grace,3003,VenderD,4044,Layla,2033-04-15,1064.65,3,0.03,Cryptocurrency,6005
3759,1017,Flash Drive,Electronics,2002,Bob,3004,VenderE,4039,Ethan,2033-04-16,1664.97,3,0.08,Gift Card,6006
3760,1036,Desk Lamp,Electronics,2005,Eve,3003,VenderD,4045,Ryan,2033-04-17,484.6,4,0.07,Credit Card,6000
3761,1025,Fitness Tracker,Electronics,2007,Grace,3007,VenderH,4015,Charlotte,2033-04-18,562.77,3,0.15,Mobile Payment,6004
3762,1008,Camera,Accessories,2002,Bob,3007,VenderH,4001,Jane,2033-04-19,1588.79,4,0.03,Bank Transfer,6002
3763,1063,Portable Speaker,Electronics,2004,David,3000,VenderA,4007,Olivia,2033-04-20,940.47,1,0.11,Cryptocurrency,6005
3764,1071,Humidifier,Electronics,2007,Grace,3002,VenderC,4012,Lucas,2033-04-21,877.55,4,0.13,Gift Card,6006
3765,1019,Cooling Fan,Electronics,2001,Alice,3003,VenderD,4029,Hannah,2033-04-22,1785.45,1,0.08,Gift Card,6006
3766,1053,Laptop Bag,Accessories,2005,Eve,3001,VenderB,4000,John,2033-04-23,1259.21,2,0.04,Credit Card,6000
3767,1029,TV,Accessories,2001,Alice,3004,VenderE,4011,Mason,2033-04-24,1625.53,3,0.18,Gift Card,6006
3768,1052,Wi-Fi Range Extender,Accessories,2004,David,3007,VenderH,4048,Sofia,2033-04-25,1638.69,2,0.03,Bank Transfer,6002
3769,1062,Fitness Band,Electronics,2005,Eve,3001,VenderB,4006,Liam,2033-04-26,328.05,4,0.06,Cash,6001
3770,1010,Charger,Accessories,2001,Alice,3008,VenderI,4047,Luke,2033-04-27,1342.03,4,0.15,Credit Card,6000
3771,1030,E-reader,Accessories,2005,Eve,3006,VenderG,4013,Mia,2033-04-28,1909.78,4,0.12,Mobile Payment,6004
3772,1048,Electric Kettle,Electronics,2004,David,3005,VenderF,4041,Daniel,2033-04-29,1012.05,1,0.15,Mobile Payment,6004
3773,1018,Graphics Card,Electronics,2006,Frank,3007,VenderH,4034,Scarlett,2033-04-30,1491.15,2,0.16,Cryptocurrency,6005
3774,1011,Webcam,Accessories,2007,Grace,3001,VenderB,4027,Zoe,2033-05-01,1176.79,2,0.18,Cash,6001
3775,1014,External Hard Drive,Accessories,2005,Eve,3004,VenderE,4011,Mason,2033-05-02,489.21,4,0.06,Cryptocurrency,6005
3776,1030,E-reader,Electronics,2007,Grace,3003,VenderD,4039,Ethan,2033-05-03,470.87,3,0.09,Online Payment,6003
3777,1042,Memory Card,Accessories,2007,Grace,3007,VenderH,4047,Luke,2033-05-04,924.28,2,0.14,Cash,6001
3778,1036,Desk Lamp,Electronics,2006,Frank,3000,VenderA,4023,Lily,2033-05-05,1017.68,3,0.16,Mobile Payment,6004
3779,1078,Wine Fridge,Electronics,2004,David,3002,VenderC,4000,John,2033-05-06,1055.95,2,0.12,Mobile Payment,6004
3780,1028,Smart Lock,Accessories,2005,Eve,3009,VenderJ,4016,Amelia,2033-05-07,1914.5,4,0.1,Online Payment,6003
3781,1025,Fitness Tracker,Accessories,2005,Eve,3007,VenderH,4037,Levi,2033-05-08,290.48,4,0.14,Gift Card,6006
3782,1001,Smartphone,Accessories,2006,Frank,3004,VenderE,4027,Zoe,2033-05-09,823.0,2,0.08,Cash,6001
3783,1014,External Hard Drive,Accessories,2002,Bob,3003,VenderD,4032,Avery,2033-05-10,1077.64,1,0.18,Bank Transfer,6002
3784,1003,Headphones,Electronics,2006,Frank,3005,VenderF,4023,Lily,2033-05-11,1929.91,1,0.04,Cash,6001
3785,1049,Coffee Maker,Accessories,2006,Frank,3004,VenderE,4046,Mila,2033-05-12,1058.2,2,0.18,Bank Transfer,6002
3786,1037,Laptop Stand,Accessories,2006,Frank,3002,VenderC,4044,Layla,2033-05-13,1573.02,4,0.13,Mobile Payment,6004
3787,1022,Smart Light,Accessories,2004,David,3004,VenderE,4005,Sophia,2033-05-14,1523.63,2,0.12,Mobile Payment,6004
3788,1058,Security Camera,Electronics,2003,Charlie,3003,VenderD,4020,Benjamin,2033-05-15,1176.24,3,0.09,Cash,6001
3789,1074,Smart Refrigerator,Accessories,2006,Frank,3000,VenderA,4044,Layla,2033-05-16,348.34,4,0.03,Mobile Payment,6004
3790,1027,Smart Doorbell,Accessories,2005,Eve,3000,VenderA,4003,Emma,2033-05-17,515.64,1,0.17,Cryptocurrency,6005
3791,1065,Monitor Arm,Electronics,2001,Alice,3006,VenderG,4032,Avery,2033-05-18,556.27,1,0.01,Gift Card,6006
3792,1007,Printer,Electronics,2002,Bob,3003,VenderD,4009,Ava,2033-05-19,173.45,2,0.05,Cryptocurrency,6005
3793,1028,Smart Lock,Electronics,2006,Frank,3000,VenderA,4035,Jack,2033-05-20,820.51,3,0.02,Gift Card,6006
3794,1010,Charger,Electronics,2006,Frank,3005,VenderF,4012,Lucas,2033-05-21,1259.98,4,0.02,Gift Card,6006
3795,1017,Flash Drive,Electronics,2002,Bob,3000,VenderA,4035,Jack,2033-05-22,374.11,1,0.08,Cryptocurrency,6005
3796,1054,Desktop,Accessories,2006,Frank,3007,VenderH,4047,Luke,2033-05-23,432.57,2,0.03,Online Payment,6003
3797,1049,Coffee Maker,Electronics,2005,Eve,3008,VenderI,4008,Noah,2033-05-24,1443.27,2,0.12,Credit Card,6000
3798,1013,Router,Electronics,2003,Charlie,3002,VenderC,4030,Aiden,2033-05-25,421.58,4,0.13,Bank Transfer,6002
3799,1073,Water Filter,Electronics,2006,Frank,3006,VenderG,4003,Emma,2033-05-26,357.14,2,0.18,Mobile Payment,6004
3800,1008,Camera,Electronics,2002,Bob,3004,VenderE,4019,Henry,2033-05-27,1957.9,2,0.06,Gift Card,6006
3801,1010,Charger,Electronics,2006,Frank,3002,VenderC,4007,Olivia,2033-05-28,128.0,2,0.06,Gift Card,6006
3802,1062,Fitness Band,Electronics,2004,David,3004,VenderE,4026,Grace,2033-05-29,718.28,1,0.05,Bank Transfer,6002
3803,1075,Air Fryer,Electronics,2005,Eve,3009,VenderJ,4035,Jack,2033-05-30,166.38,1,0.16,Gift Card,6006
3804,1066,Wireless Charger,Electronics,2005,Eve,3006,VenderG,4008,Noah,2033-05-31,1692.29,3,0.09,Cash,6001
3805,1052,Wi-Fi Range Extender,Accessories,2003,Charlie,3006,VenderG,4042,Stella,2033-06-01,1208.72,4,0.11,Online Payment,6003
3806,1038,Headset,Accessories,2004,David,3008,VenderI,4023,Lily,2033-06-02,191.11,4,0.07,Bank Transfer,6002
3807,1077,Smart Dishwasher,Accessories,2004,David,3007,VenderH,4036,Chloe,2033-06-03,1269.19,4,0.03,Mobile Payment,6004
3808,1055,Server,Electronics,2003,Charlie,3003,VenderD,4040,Nora,2033-06-04,333.88,4,0.02,Credit Card,6000
3809,1027,Smart Doorbell,Electronics,2007,Grace,3004,VenderE,4039,Ethan,2033-06-05,1041.89,2,0.17,Cryptocurrency,6005
3810,1074,Smart Refrigerator,Electronics,2007,Grace,3004,VenderE,4029,Hannah,2033-06-06,1371.88,4,0.05,Online Payment,6003
3811,1038,Headset,Accessories,2001,Alice,3009,VenderJ,4025,Jackson,2033-06-07,382.16,3,0.19,Gift Card,6006
3812,1024,VR Headset,Electronics,2007,Grace,3001,VenderB,4003,Emma,2033-06-08,1044.4,4,0.19,Cash,6001
3813,1020,Projector,Electronics,2006,Frank,3006,VenderG,4000,John,2033-06-09,969.08,4,0.1,Mobile Payment,6004
3814,1009,Smartwatch,Electronics,2004,David,3006,VenderG,4019,Henry,2033-06-10,1839.93,2,0.19,Online Payment,6003
3815,1042,Memory Card,Accessories,2001,Alice,3008,VenderI,4027,Zoe,2033-06-11,1991.83,2,0.01,Gift Card,6006
3816,1014,External Hard Drive,Accessories,2001,Alice,3008,VenderI,4044,Layla,2033-06-12,1343.5,2,0.02,Mobile Payment,6004
3817,1047,Tablet Stand,Electronics,2005,Eve,3003,VenderD,4023,Lily,2033-06-13,1724.23,3,0.05,Cash,6001
3818,1020,Projector,Accessories,2006,Frank,3004,VenderE,4027,Zoe,2033-06-14,1329.08,2,0.04,Cash,6001
3819,1059,Smartwatch Charger,Electronics,2005,Eve,3006,VenderG,4027,Zoe,2033-06-15,1764.94,4,0.05,Credit Card,6000
3820,1049,Coffee Maker,Electronics,2002,Bob,3009,VenderJ,4004,Chris,2033-06-16,923.22,3,0.09,Gift Card,6006
3821,1022,Smart Light,Accessories,2007,Grace,3006,VenderG,4031,Samuel,2033-06-17,1255.18,1,0.01,Gift Card,6006
3822,1012,Speaker,Accessories,2005,Eve,3009,VenderJ,4029,Hannah,2033-06-18,1705.82,2,0.11,Online Payment,6003
3823,1068,Hoverboard,Accessories,2004,David,3007,VenderH,4020,Benjamin,2033-06-19,1844.36,3,0.06,Credit Card,6000
3824,1003,Headphones,Accessories,2004,David,3007,VenderH,4041,Daniel,2033-06-20,146.9,1,0.01,Credit Card,6000
3825,1077,Smart Dishwasher,Electronics,2006,Frank,3001,VenderB,4015,Charlotte,2033-06-21,297.51,2,0.15,Gift Card,6006
3826,1071,Humidifier,Electronics,2001,Alice,3008,VenderI,4007,Olivia,2033-06-22,1869.23,1,0.13,Credit Card,6000
3827,1008,Camera,Accessories,2004,David,3003,VenderD,4011,Mason,2033-06-23,1180.17,2,0.16,Cryptocurrency,6005
3828,1034,Power Bank,Accessories,2007,Grace,3000,VenderA,4031,Samuel,2033-06-24,1981.36,3,0.19,Gift Card,6006
3829,1020,Projector,Electronics,2005,Eve,3000,VenderA,4024,Emily,2033-06-25,1606.0,2,0.12,Bank Transfer,6002
3830,1057,NAS Drive,Electronics,2007,Grace,3004,VenderE,4002,Mike,2033-06-26,1654.47,2,0.16,Cash,6001
3831,1017,Flash Drive,Electronics,2005,Eve,3006,VenderG,4025,Jackson,2033-06-27,833.63,3,0.04,Credit Card,6000
3832,1071,Humidifier,Electronics,2006,Frank,3004,VenderE,4035,Jack,2033-06-28,589.33,3,0.08,Bank Transfer,6002
3833,1080,Dash Cam,Accessories,2007,Grace,3002,VenderC,4016,Amelia,2033-06-29,1236.69,4,0.11,Bank Transfer,6002
3834,1042,Memory Card,Accessories,2005,Eve,3006,VenderG,4026,Grace,2033-06-30,1770.16,4,0.11,Bank Transfer,6002
3835,1005,Mouse,Accessories,2007,Grace,3000,VenderA,4021,Ella,2033-07-01,1478.83,3,0.14,Credit Card,6000
3836,1077,Smart Dishwasher,Electronics,2003,Charlie,3000,VenderA,4044,Layla,2033-07-02,997.13,2,0.16,Bank Transfer,6002
3837,1066,Wireless Charger,Electronics,2006,Frank,3001,VenderB,4037,Levi,2033-07-03,1531.08,1,0.13,Credit Card,6000
3838,1011,Webcam,Accessories,2006,Frank,3000,VenderA,4034,Scarlett,2033-07-04,1411.76,3,0.01,Online Payment,6003
3839,1011,Webcam,Accessories,2004,David,3008,VenderI,4045,Ryan,2033-07-05,1834.8,1,0.07,Cash,6001
3840,1065,Monitor Arm,Accessories,2006,Frank,3003,VenderD,4006,Liam,2033-07-06,600.76,4,0.11,Mobile Payment,6004
3841,1001,Smartphone,Electronics,2002,Bob,3006,VenderG,4002,Mike,2033-07-07,326.69,4,0.1,Credit Card,6000
3842,1014,External Hard Drive,Accessories,2004,David,3004,VenderE,4005,Sophia,2033-07-08,993.1,3,0.01,Cash,6001
3843,1022,Smart Light,Electronics,2004,David,3006,VenderG,4012,Lucas,2033-07-09,786.05,3,0.2,Credit Card,6000
3844,1028,Smart Lock,Accessories,2007,Grace,3006,VenderG,4045,Ryan,2033-07-10,1952.24,2,0.19,Cryptocurrency,6005
3845,1080,Dash Cam,Accessories,2003,Charlie,3000,VenderA,4014,James,2033-07-11,114.26,4,0.15,Online Payment,6003
3846,1006,Keyboard,Accessories,2004,David,3000,VenderA,4025,Jackson,2033-07-12,1873.43,4,0.01,Gift Card,6006
3847,1027,Smart Doorbell,Electronics,2001,Alice,3002,VenderC,4047,Luke,2033-07-13,1914.65,3,0.09,Cash,6001
3848,1013,Router,Electronics,2005,Eve,3009,VenderJ,4032,Avery,2033-07-14,196.82,1,0.08,Cash,6001
3849,1043,Action Camera,Electronics,2005,Eve,3001,VenderB,4014,James,2033-07-15,1790.18,2,0.11,Bank Transfer,6002
3850,1029,TV,Electronics,2006,Frank,3006,VenderG,4038,Ellie,2033-07-16,994.48,3,0.01,Gift Card,6006
3851,1080,Dash Cam,Electronics,2007,Grace,3002,VenderC,4040,Nora,2033-07-17,1555.69,1,0.08,Credit Card,6000
3852,1031,Smart Plug,Electronics,2003,Charlie,3006,VenderG,4046,Mila,2033-07-18,250.59,2,0.15,Credit Card,6000
3853,1069,Electric Bike,Accessories,2005,Eve,3008,VenderI,4013,Mia,2033-07-19,1914.89,1,0.2,Mobile Payment,6004
3854,1005,Mouse,Electronics,2001,Alice,3000,VenderA,4018,Harper,2033-07-20,1254.34,2,0.12,Bank Transfer,6002
3855,1026,Game Console,Accessories,2003,Charlie,3002,VenderC,4027,Zoe,2033-07-21,1807.52,2,0.19,Gift Card,6006
3856,1081,Smart Mirror,Electronics,2002,Bob,3005,VenderF,4023,Lily,2033-07-22,1378.63,2,0.2,Bank Transfer,6002
3857,1023,Smart Thermostat,Accessories,2005,Eve,3008,VenderI,4049,Lincoln,2033-07-23,1119.94,4,0.09,Mobile Payment,6004
3858,1033,Bluetooth Adapter,Accessories,2004,David,3004,VenderE,4040,Nora,2033-07-24,427.74,3,0.13,Bank Transfer,6002
3859,1039,Bluetooth Speaker,Electronics,2001,Alice,3002,VenderC,4032,Avery,2033-07-25,438.11,4,0.04,Bank Transfer,6002
3860,1046,Scanner,Accessories,2007,Grace,3007,VenderH,4011,Mason,2033-07-26,997.88,4,0.1,Online Payment,6003
3861,1078,Wine Fridge,Electronics,2007,Grace,3004,VenderE,4009,Ava,2033-07-27,1753.84,2,0.02,Cryptocurrency,6005
3862,1074,Smart Refrigerator,Electronics,2001,Alice,3005,VenderF,4006,Liam,2033-07-28,318.92,3,0.01,Cash,6001
3863,1023,Smart Thermostat,Electronics,2005,Eve,3001,VenderB,4045,Ryan,2033-07-29,1996.93,3,0.18,Gift Card,6006
3864,1064,Power Strip,Electronics,2006,Frank,3003,VenderD,4000,John,2033-07-30,1764.23,3,0.17,Mobile Payment,6004
3865,1017,Flash Drive,Accessories,2002,Bob,3000,VenderA,4014,James,2033-07-31,845.86,3,0.06,Online Payment,6003
3866,1043,Action Camera,Electronics,2004,David,3003,VenderD,4000,John,2033-08-01,580.92,2,0.09,Cryptocurrency,6005
3867,1075,Air Fryer,Accessories,2002,Bob,3000,VenderA,4044,Layla,2033-08-02,1851.79,3,0.1,Online Payment,6003
3868,1056,Network Switch,Accessories,2002,Bob,3003,VenderD,4019,Henry,2033-08-03,334.1,1,0.1,Online Payment,6003
3869,1027,Smart Doorbell,Accessories,2005,Eve,3001,VenderB,4001,Jane,2033-08-04,759.85,1,0.03,Bank Transfer,6002
3870,1070,Robot Vacuum,Electronics,2004,David,3005,VenderF,4002,Mike,2033-08-05,259.43,4,0.16,Cryptocurrency,6005
3871,1022,Smart Light,Accessories,2005,Eve,3005,VenderF,4035,Jack,2033-08-06,1911.58,2,0.07,Cryptocurrency,6005
3872,1033,Bluetooth Adapter,Electronics,2005,Eve,3007,VenderH,4015,Charlotte,2033-08-07,1273.48,4,0.01,Mobile Payment,6004
3873,1010,Charger,Accessories,2006,Frank,3008,VenderI,4028,Sebastian,2033-08-08,738.74,4,0.14,Bank Transfer,6002
3874,1034,Power Bank,Electronics,2001,Alice,3007,VenderH,4043,Mateo,2033-08-09,623.42,3,0.17,Bank Transfer,6002
3875,1041,Docking Station,Electronics,2007,Grace,3000,VenderA,4035,Jack,2033-08-10,943.78,1,0.18,Online Payment,6003
3876,1027,Smart Doorbell,Electronics,2006,Frank,3002,VenderC,4043,Mateo,2033-08-11,273.62,1,0.13,Credit Card,6000
3877,1081,Smart Mirror,Electronics,2007,Grace,3005,VenderF,4038,Ellie,2033-08-12,1789.76,3,0.04,Mobile Payment,6004
3878,1077,Smart Dishwasher,Accessories,2006,Frank,3000,VenderA,4002,Mike,2033-08-13,1070.79,3,0.12,Mobile Payment,6004
3879,1081,Smart Mirror,Accessories,2005,Eve,3007,VenderH,4036,Chloe,2033-08-14,1477.69,2,0.18,Online Payment,6003
3880,1023,Smart Thermostat,Electronics,2006,Frank,3005,VenderF,4043,Mateo,2033-08-15,544.12,1,0.07,Online Payment,6003
3881,1007,Printer,Accessories,2007,Grace,3000,VenderA,4011,Mason,2033-08-16,1057.12,4,0.19,Gift Card,6006
3882,1052,Wi-Fi Range Extender,Electronics,2006,Frank,3009,VenderJ,4019,Henry,2033-08-17,501.06,4,0.02,Cash,6001
3883,1071,Humidifier,Electronics,2003,Charlie,3001,VenderB,4022,Alexander,2033-08-18,1650.58,2,0.15,Online Payment,6003
3884,1003,Headphones,Accessories,2004,David,3005,VenderF,4021,Ella,2033-08-19,1573.02,1,0.02,Bank Transfer,6002
3885,1004,Monitor,Electronics,2001,Alice,3009,VenderJ,4031,Samuel,2033-08-20,381.58,3,0.16,Gift Card,6006
3886,1048,Electric Kettle,Electronics,2007,Grace,3007,VenderH,4006,Liam,2033-08-21,241.56,4,0.02,Online Payment,6003
3887,1029,TV,Electronics,2004,David,3004,VenderE,4021,Ella,2033-08-22,1665.97,1,0.07,Mobile Payment,6004
3888,1071,Humidifier,Electronics,2001,Alice,3000,VenderA,4043,Mateo,2033-08-23,308.33,1,0.16,Credit Card,6000
3889,1062,Fitness Band,Electronics,2003,Charlie,3009,VenderJ,4001,Jane,2033-08-24,1142.12,1,0.09,Credit Card,6000
3890,1046,Scanner,Accessories,2005,Eve,3001,VenderB,4013,Mia,2033-08-25,1115.53,3,0.18,Bank Transfer,6002
3891,1025,Fitness Tracker,Accessories,2007,Grace,3003,VenderD,4015,Charlotte,2033-08-26,485.59,4,0.08,Credit Card,6000
3892,1056,Network Switch,Accessories,2001,Alice,3003,VenderD,4023,Lily,2033-08-27,1223.58,3,0.2,Online Payment,6003
3893,1036,Desk Lamp,Electronics,2001,Alice,3006,VenderG,4006,Liam,2033-08-28,1055.23,1,0.0,Credit Card,6000
3894,1006,Keyboard,Electronics,2001,Alice,3001,VenderB,4003,Emma,2033-08-29,1067.46,1,0.14,Online Payment,6003
3895,1039,Bluetooth Speaker,Electronics,2003,Charlie,3006,VenderG,4036,Chloe,2033-08-30,783.43,4,0.18,Cryptocurrency,6005
3896,1038,Headset,Electronics,2004,David,3006,VenderG,4045,Ryan,2033-08-31,1693.01,4,0.11,Cash,6001
3897,1061,Smart Glasses,Electronics,2003,Charlie,3006,VenderG,4040,Nora,2033-09-01,260.3,3,0.2,Mobile Payment,6004
3898,1077,Smart Dishwasher,Electronics,2001,Alice,3002,VenderC,4004,Chris,2033-09-02,933.38,3,0.14,Cryptocurrency,6005
3899,1052,Wi-Fi Range Extender,Accessories,2006,Frank,3005,VenderF,4001,Jane,2033-09-03,593.65,3,0.09,Bank Transfer,6002
3900,1003,Headphones,Electronics,2001,Alice,3005,VenderF,4004,Chris,2033-09-04,1712.02,1,0.1,Cash,6001
3901,1081,Smart Mirror,Accessories,2006,Frank,3003,VenderD,4002,Mike,2033-09-05,527.65,4,0.18,Credit Card,6000
3902,1024,VR Headset,Electronics,2005,Eve,3000,VenderA,4041,Daniel,2033-09-06,1557.35,2,0.19,Bank Transfer,6002
3903,1006,Keyboard,Accessories,2003,Charlie,3008,VenderI,4007,Olivia,2033-09-07,1261.88,4,0.11,Gift Card,6006
3904,1027,Smart Doorbell,Electronics,2006,Frank,3001,VenderB,4025,Jackson,2033-09-08,1762.1,4,0.06,Online Payment,6003
3905,1068,Hoverboard,Accessories,2003,Charlie,3008,VenderI,4009,Ava,2033-09-09,1228.21,4,0.05,Cash,6001
3906,1066,Wireless Charger,Accessories,2002,Bob,3007,VenderH,4033,Owen,2033-09-10,1157.32,2,0.1,Mobile Payment,6004
3907,1019,Cooling Fan,Electronics,2004,David,3000,VenderA,4045,Ryan,2033-09-11,1622.15,3,0.06,Mobile Payment,6004
3908,1010,Charger,Electronics,2002,Bob,3006,VenderG,4035,Jack,2033-09-12,1168.72,2,0.08,Cash,6001
3909,1066,Wireless Charger,Accessories,2006,Frank,3009,VenderJ,4011,Mason,2033-09-13,1704.63,4,0.17,Cash,6001
3910,1006,Keyboard,Electronics,2002,Bob,3002,VenderC,4019,Henry,2033-09-14,193.7,4,0.09,Cash,6001
3911,1022,Smart Light,Electronics,2007,Grace,3009,VenderJ,4028,Sebastian,2033-09-15,1040.78,1,0.13,Credit Card,6000
3912,1060,Soundbar,Electronics,2004,David,3009,VenderJ,4013,Mia,2033-09-16,1644.11,4,0.02,Cryptocurrency,6005
3913,1070,Robot Vacuum,Accessories,2006,Frank,3008,VenderI,4047,Luke,2033-09-17,1711.89,2,0.15,Cryptocurrency,6005
3914,1033,Bluetooth Adapter,Electronics,2005,Eve,3004,VenderE,4004,Chris,2033-09-18,1684.71,2,0.1,Cryptocurrency,6005
3915,1018,Graphics Card,Accessories,2005,Eve,3002,VenderC,4047,Luke,2033-09-19,1248.32,2,0.07,Mobile Payment,6004
3916,1057,NAS Drive,Accessories,2004,David,3007,VenderH,4026,Grace,2033-09-20,1988.55,3,0.12,Gift Card,6006
3917,1008,Camera,Electronics,2004,David,3002,VenderC,4003,Emma,2033-09-21,444.63,1,0.02,Mobile Payment,6004
3918,1047,Tablet Stand,Accessories,2006,Frank,3006,VenderG,4028,Sebastian,2033-09-22,431.47,3,0.08,Credit Card,6000
3919,1081,Smart Mirror,Electronics,2003,Charlie,3006,VenderG,4002,Mike,2033-09-23,162.36,2,0.16,Bank Transfer,6002
3920,1040,Charging Cable,Electronics,2007,Grace,3006,VenderG,4032,Avery,2033-09-24,1979.74,3,0.05,Mobile Payment,6004
3921,1047,Tablet Stand,Accessories,2006,Frank,3000,VenderA,4029,Hannah,2033-09-25,761.24,1,0.18,Bank Transfer,6002
3922,1044,Alarm System,Accessories,2003,Charlie,3004,VenderE,4035,Jack,2033-09-26,1547.9,1,0.12,Gift Card,6006
3923,1024,VR Headset,Accessories,2003,Charlie,3000,VenderA,4008,Noah,2033-09-27,213.45,1,0.11,Bank Transfer,6002
3924,1077,Smart Dishwasher,Accessories,2003,Charlie,3006,VenderG,4000,John,2033-09-28,667.51,1,0.08,Bank Transfer,6002
3925,1024,VR Headset,Accessories,2006,Frank,3007,VenderH,4047,Luke,2033-09-29,1285.31,2,0.15,Mobile Payment,6004
3926,1018,Graphics Card,Electronics,2001,Alice,3006,VenderG,4022,Alexander,2033-09-30,1097.08,4,0.11,Online Payment,6003
3927,1038,Headset,Accessories,2001,Alice,3000,VenderA,4002,Mike,2033-10-01,494.72,2,0.16,Bank Transfer,6002
3928,1078,Wine Fridge,Electronics,2005,Eve,3002,VenderC,4031,Samuel,2033-10-02,977.03,2,0.07,Cryptocurrency,6005
3929,1079,Bluetooth Tracker,Electronics,2001,Alice,3009,VenderJ,4023,Lily,2033-10-03,306.69,2,0.14,Gift Card,6006
3930,1026,Game Console,Accessories,2001,Alice,3002,VenderC,4005,Sophia,2033-10-04,1131.14,2,0.19,Gift Card,6006
3931,1073,Water Filter,Accessories,2003,Charlie,3006,VenderG,4012,Lucas,2033-10-05,284.19,3,0.06,Online Payment,6003
3932,1062,Fitness Band,Accessories,2003,Charlie,3003,VenderD,4048,Sofia,2033-10-06,1308.28,1,0.2,Credit Card,6000
3933,1067,Electric Scooter,Accessories,2004,David,3002,VenderC,4014,James,2033-10-07,395.18,4,0.08,Cryptocurrency,6005
3934,1018,Graphics Card,Accessories,2003,Charlie,3005,VenderF,4029,Hannah,2033-10-08,1139.46,4,0.01,Gift Card,6006
3935,1027,Smart Doorbell,Electronics,2006,Frank,3009,VenderJ,4011,Mason,2033-10-09,345.33,4,0.07,Online Payment,6003
3936,1077,Smart Dishwasher,Electronics,2004,David,3005,VenderF,4039,Ethan,2033-10-10,861.35,2,0.03,Online Payment,6003
3937,1032,Gaming Chair,Electronics,2007,Grace,3009,VenderJ,4047,Luke,2033-10-11,768.48,1,0.06,Cash,6001
3938,1009,Smartwatch,Accessories,2004,David,3004,VenderE,4034,Scarlett,2033-10-12,1537.18,1,0.02,Bank Transfer,6002
3939,1029,TV,Accessories,2001,Alice,3005,VenderF,4027,Zoe,2033-10-13,1318.21,4,0.04,Mobile Payment,6004
3940,1021,Drone,Electronics,2003,Charlie,3002,VenderC,4003,Emma,2033-10-14,1880.47,4,0.03,Cash,6001
3941,1002,Tablet,Accessories,2001,Alice,3009,VenderJ,4006,Liam,2033-10-15,1851.63,2,0.01,Cryptocurrency,6005
3942,1081,Smart Mirror,Accessories,2003,Charlie,3004,VenderE,4046,Mila,2033-10-16,1477.49,4,0.06,Online Payment,6003
3943,1074,Smart Refrigerator,Accessories,2001,Alice,3008,VenderI,4042,Stella,2033-10-17,1564.11,2,0.19,Credit Card,6000
3944,1047,Tablet Stand,Electronics,2007,Grace,3003,VenderD,4015,Charlotte,2033-10-18,1287.33,4,0.19,Mobile Payment,6004
3945,1001,Smartphone,Accessories,2001,Alice,3001,VenderB,4021,Ella,2033-10-19,1414.16,1,0.17,Credit Card,6000
3946,1075,Air Fryer,Electronics,2001,Alice,3004,VenderE,4045,Ryan,2033-10-20,1272.72,1,0.0,Online Payment,6003
3947,1053,Laptop Bag,Accessories,2006,Frank,3002,VenderC,4044,Layla,2033-10-21,692.35,1,0.01,Credit Card,6000
3948,1005,Mouse,Accessories,2007,Grace,3002,VenderC,4040,Nora,2033-10-22,766.31,3,0.0,Cash,6001
3949,1039,Bluetooth Speaker,Electronics,2005,Eve,3003,VenderD,4024,Emily,2033-10-23,1191.99,4,0.07,Credit Card,6000
3950,1001,Smartphone,Accessories,2007,Grace,3003,VenderD,4049,Lincoln,2033-10-24,1468.34,3,0.2,Cash,6001
3951,1072,Dehumidifier,Accessories,2001,Alice,3004,VenderE,4002,Mike,2033-10-25,871.63,1,0.18,Bank Transfer,6002
3952,1001,Smartphone,Accessories,2002,Bob,3006,VenderG,4021,Ella,2033-10-26,371.07,4,0.05,Gift Card,6006
3953,1073,Water Filter,Electronics,2002,Bob,3003,VenderD,4030,Aiden,2033-10-27,972.89,3,0.08,Mobile Payment,6004
3954,1054,Desktop,Accessories,2002,Bob,3006,VenderG,4036,Chloe,2033-10-28,1930.06,1,0.16,Credit Card,6000
3955,1071,Humidifier,Accessories,2006,Frank,3008,VenderI,4021,Ella,2033-10-29,506.77,1,0.15,Cash,6001
3956,1059,Smartwatch Charger,Accessories,2004,David,3002,VenderC,4026,Grace,2033-10-30,1333.23,4,0.03,Online Payment,6003
3957,1005,Mouse,Accessories,2001,Alice,3004,VenderE,4001,Jane,2033-10-31,1966.83,4,0.02,Cryptocurrency,6005
3958,1018,Graphics Card,Accessories,2007,Grace,3003,VenderD,4021,Ella,2033-11-01,814.85,2,0.11,Gift Card,6006
3959,1026,Game Console,Electronics,2002,Bob,3008,VenderI,4016,Amelia,2033-11-02,1786.98,4,0.02,Online Payment,6003
3960,1000,Laptop,Electronics,2006,Frank,3004,VenderE,4047,Luke,2033-11-03,1741.62,1,0.17,Cash,6001
3961,1032,Gaming Chair,Accessories,2004,David,3009,VenderJ,4019,Henry,2033-11-04,744.19,2,0.05,Mobile Payment,6004
3962,1039,Bluetooth Speaker,Accessories,2002,Bob,3001,VenderB,4023,Lily,2033-11-05,287.18,2,0.04,Bank Transfer,6002
3963,1031,Smart Plug,Electronics,2003,Charlie,3009,VenderJ,4044,Layla,2033-11-06,439.22,4,0.04,Bank Transfer,6002
